XML_ID;NAME;ID;PROP_PET_BIRTHDAY;PROP_PET_CATEGORY;PROP_PET_SEX;PROP_USER_ID;PROP_PET_BREED;PROP_PET_BREED_OTHER;PROP_PET_PHOTO
11221234;Сандра;11221234;01.05.2017;10687;10890418;2086700;10963291;;/upload/iblock/e34/e34e29876b889bf93b780887a4d8112f.jpg
11221240;золотой лев ;11221240;23.02.2012;10672;10890412;293309;10963012;;/upload/iblock/9de/9de785763633c64f8011a1fc69bf1218.jpg
11221765;Джонни;11221765;12.06.2017;10687;10890412;2018636;10963222;;/upload/iblock/f8d/f8dc2e8f258732b5756cbe1ccdf20eb7.jpg
11221780;Люк;11221780;06.01.2017;10687;10890412;1185081;11142;койкерхондье;
11222275;Макс ;11222275;01.08.2017;10672;10890412;2405441;11142;Метис;/upload/iblock/889/889eb82ea7fab2ca5db64a782ec40e33.jpg
11222560;Джонни;11222560;12.06.2017;10687;10890412;1450887;10963222;;/upload/iblock/91e/91e7b0abb78e3640994660ac20edea02.jpg
11223301;Сильва;11223301;01.07.2017;10672;10890418;2342747;11142;просто домашняя;/upload/iblock/e28/e28a8a90b3e6dd5bf0ee90ef82e3f369.jpg
11223568;Маркус;11223568;25.10.2013;10672;10890412;2752279;10963036;;
11224087;Ева;11224087;05.07.2017;10687;10890418;2611937;10963297;;/upload/iblock/c84/c84197f7dff1a5ef985d942e7d1ae287.jpg
11224087;Ева;11224087;05.07.2017;10687;10890418;2611937;10963297;;/upload/iblock/899/899e9263979d2c867842b3ed52d639da.jpg
11224087;Ева;11224087;05.07.2017;10687;10890418;2611937;10963297;;/upload/iblock/c9e/c9e6cbc3086d679def1dc465fcc4fcd0.jpg
11224405;Марк;11224405;11.12.2016;10672;10890412;243002;10962943;;/upload/iblock/87d/87d6a2b2f6c73c56dcd852251deff998.jpg
11225686;Джонни ;11225686;22.06.2015;10672;10890412;203208;10962973;;/upload/iblock/a80/a8008ce19a5c9a86a260b2e28e6d3fed.jpg
11225749;Алиса;11225749;03.09.2017;10666;10890418;2425649;10962922;;/upload/iblock/f5a/f5a57e5aded6525fd8e6b0f8fa7efd4f.jpg
11225830;Афина;11225830;23.10.2015;10672;10890418;2591537;10962943;;/upload/iblock/8f6/8f614a6e7f0c134153200a13e42957a0.jpg
11225869;Буся;11225869;;10666;10890418;1751738;10962940;;
11225968;жемчужинка;11225968;05.08.2013;10687;10890418;2591537;10963306;;/upload/iblock/fad/fad729764c73975298f9b76c5ad31ea1.jpg
11226121;Зиль;11226121;23.08.2017;10687;10890418;2571573;10963252;;/upload/iblock/15b/15b9513f8aaae5ee45647bd871114e12.jpg
11226121;Зиль;11226121;23.08.2017;10687;10890418;2571573;10963252;;/upload/iblock/23c/23cde69614f0486170618a703e2fcbb7.jpg
11226259;Астон;11226259;03.04.2008;10687;10890412;2571573;10963282;;/upload/iblock/9c9/9c96a41111ee8be92e827795a0f40ae2.jpg
11226394;Шиш и Шуш;11226394;;10666;10890412;2571573;10962916;;/upload/iblock/dd6/dd6c99266de59b23c9a8be34cd36d920.jpg
11226487;Пряник;11226487;14.11.2016;10672;10890412;2596027;10963015;;/upload/iblock/f94/f946eafa3be8d1736a340ed2cf03b733.jpg
11227309;марсель;11227309;10.03.2017;10672;10890412;2057849;10963039;;/upload/iblock/44d/44d4271bc099027fb2983e378b836d18.jpg
11227624;Альбус;11227624;26.09.2017;10672;10890412;2727064;10963045;;/upload/iblock/9ae/9ae6fef9b2a7e8892dc471bda07fba48.jpg
11227663;Рыся;11227663;20.04.2013;10672;10890418;2291431;10963033;;
11227819;Алиса ;11227819;12.12.2016;10672;10890418;1649130;10962985;;/upload/iblock/aaf/aaf93a14f7d38420da4951166e0e3dec.jpg
11229016;терра;11229016;23.06.2016;10687;10890418;1166603;10963132;;/upload/iblock/ab5/ab57243c59d9a5aa015023aae35501ae.jpg
11230015;Томас;11230015;12.05.2017;10672;10890412;2101344;10962961;;/upload/iblock/300/3008cf8b28f54f1e29c59e0afc2aa977.jpg
11230192;Веста;11230192;;10687;10890418;9626;11142;вест хайленд вайт терьер;
11230693;Жасмин;11230693;13.05.2017;10687;10890418;2244427;10963309;;/upload/iblock/6e3/6e3c9e5385bba542e0427753b71eb3cc.jpg
11231176;Воланд ;11231176;21.02.2014;10687;10890412;2434587;10963213;;
11231341;Харви;11231341;01.08.2015;10687;10890412;2746894;;Хаски;/upload/iblock/3a9/3a91f0cc3114a14da182a6a2c66dec26.jpg
11232424;Буч ;11232424;17.07.2012;10687;10890412;89097;11142;Цвергпинчер;/upload/iblock/461/4617bfcad6e644f2cf5e68e10a244e71.jpg
11232709;Дана;11232709;26.04.2014;10687;10890412;89097;11142;Цвергпинчер;/upload/iblock/1fb/1fbbdeb500733d7c62f8f411b78468b9.jpg
11232793;Капа;11232793;19.04.2010;10687;10890418;89097;10963120;;/upload/iblock/606/606e1518921f2e3971edef643745d186.jpg
11233144;Марсик;11233144;29.11.2014;10672;10890412;2011690;10962961;;/upload/iblock/9ce/9ce8c250bedcf7c011c973e2afaff2bc.jpg
11236876;Филипп;11236876;15.06.2014;10672;10890412;2176642;10962994;;/upload/iblock/8cb/8cb5f98abe0c6d3720d31a60c176c2de.jpg
11236876;Филипп;11236876;15.06.2014;10672;10890412;2176642;10962994;;/upload/iblock/e1b/e1b52ddb6d2482458ddcdd4a1b5dfd38.jpg
11236933;Шери;11236933;14.06.2012;10672;10890418;2507457;10962943;;/upload/iblock/d38/d388887ef4e1ccc8d646a699b2c92ec6.jpg
11238514;Эйси;11238514;18.09.2016;10687;10890418;1152084;11142;сиба-ину;/upload/iblock/e30/e30c367dbe49e6fed7600fa9d49aacde.jpg
11239825;Рокки;11239825;22.10.2017;10666;10890412;1418217;10962928;;
11239855;Тайсон;11239855;07.04.2017;10687;10890412;1991554;11142;метис;
11241952;Каен;11241952;28.10.2016;10672;10890412;2754244;10963048;;/upload/iblock/da3/da3c60ad8d9f8b459a6baa0a38207b2d.jpg
11243620;Пуффик;11243620;10.04.2014;10672;10890412;54225;10962961;;/upload/iblock/ecd/ecd26f03255b133bf5de31b0d6ec6036.jpg
11248369;Дейзи;11248369;19.11.2008;10687;10890418;2103502;10963309;;/upload/iblock/bd9/bd94becc4ffbfbf5bf27c04c5cfac7e7.jpg
11248369;Дейзи;11248369;19.11.2008;10687;10890418;2103502;10963309;;/upload/iblock/2e1/2e1fcb0e3e794fd1b1e837fb2726fcc1.jpg
11248927;Марго;11248927;12.03.2017;10672;10890418;585945;10962961;;/upload/iblock/075/075b0612cf097775943795b56c9471b4.jpg
11250619;Брюс;11250619;;10687;10890412;2732383;10963309;;/upload/iblock/fa4/fa4ba88f709453cec4374540f22853c2.jpg
11250961;Бася;11250961;30.04.2017;10687;10890418;2067459;10963120;;/upload/iblock/023/0238d9d4bda2994cf732de1f2e9e21d6.jpg
11250961;Бася;11250961;30.04.2017;10687;10890418;2067459;10963120;;/upload/iblock/a68/a680431e0d66a1842d568f44122d0f22.jpg
11252311;Крис ;11252311;18.12.2016;10687;10890412;2468527;10963270;;
11252935;Каспер;11252935;01.11.2003;10672;10890412;130082;10963045;;/upload/iblock/df7/df796ca1cd817b4dedce480b9cef5252.jpg
11253223;Черити;11253223;10.07.2017;10672;10890418;130082;10962994;;/upload/iblock/c21/c216589b52bacc81358421f3fb6262eb.jpg
11256247;Алекс;11256247;04.09.2016;10672;10890412;1166603;10963036;;/upload/iblock/f70/f709ded6f853770e97cc01b3dc82a47c.jpg
11256403;Цезарь;11256403;26.10.2015;10687;10890412;1166603;10963147;;/upload/iblock/830/83022446916c9f5ba7d2f0972c9def33.jpg
11256565;Кеша;11256565;22.07.2015;10672;10890412;1166603;10962985;;/upload/iblock/3bd/3bdaf4eb7ea0774acb75582a4d0c2839.jpg
11256631;Сноу;11256631;10.09.2017;10687;10890412;2636055;10963270;;/upload/iblock/243/24322f6ff8dde1e26751e1d757af1cbb.jpg
11257489;Буч ;11257489;17.11.2016;10687;10890412;2718550;10963303;;/upload/iblock/546/546b1b8e13c0e2a50438541e2213b5c5.jpg
11257690;Миша;11257690;20.12.2016;10687;10890412;1688790;10963120;;/upload/iblock/3fb/3fb418c74abf1183d6dceea52d097e5d.jpg
11257690;Миша;11257690;20.12.2016;10687;10890412;1688790;10963120;;/upload/iblock/632/632ae3ee96a61f34ec2e8bb38f3ac33b.jpg
11257690;Миша;11257690;20.12.2016;10687;10890412;1688790;10963120;;/upload/iblock/3ac/3ac4b75a96989fd3f0652fc086a9950e.jpg
11259082;Барри;11259082;10.04.2016;10672;10890412;2204664;10963042;;/upload/iblock/101/10135cb1361b64ac6f2da8efb5332668.jpg
11259190;Кнопка;11259190;23.02.2010;10672;10890418;2204664;10962973;;/upload/iblock/0c0/0c07e20caed9a2d787cd1bf46cf30ba1.jpg
11261053;Харт;11261053;28.09.2016;10687;10890412;2117194;;метис;/upload/iblock/82d/82dcd30cb82cff5f5311c1ba5526357f.jpg
11261500;Рикки ;11261500;;10687;10890418;2684008;10963204;;
11261533;Яша;11261533;;10687;10890412;2684008;10963309;;
11264668;Рыся ;11264668;11.09.2011;10672;10890418;1153624;10962976;;/upload/iblock/383/3839a05306555414eaff364a8cd6acce.jpg
11266405;лоло;11266405;17.04.2017;10666;10890418;2757808;10962922;;/upload/iblock/e83/e83a81002f4ae9996a34719bbf7be3f1.jpg
11266624;Лялька;11266624;02.04.2017;10672;10890418;2077505;10962985;;/upload/iblock/eaa/eaa48583889b7b051425dccc324e2a22.jpg
11267740;Буся;11267740;;10666;10890418;2660123;10962928;;/upload/iblock/f5a/f5a3a66e6ee9d84f9cc8be74cb4d3765.jpg
11267890;Пара;11267890;27.06.2017;10681;;2257505;10963087;;
11268061;Бусинка ;11268061;26.02.2015;10672;10890418;2442263;10962961;;/upload/iblock/8ee/8ee78bb935ec3c7a06b0098d85c290b0.jpg
11268061;Бусинка ;11268061;26.02.2015;10672;10890418;2442263;10962961;;/upload/iblock/753/753f4e5ca0bc824ce01a793b530b24a1.jpg
11268061;Бусинка ;11268061;26.02.2015;10672;10890418;2442263;10962961;;/upload/iblock/958/958459d7c61fb135269929de3608fb76.jpg
11268340;феликс;11268340;29.03.2017;10672;10890412;2214988;10962943;;/upload/iblock/559/559ed731e51426a2922c600bf3371399.jpg
11268433;Марфуня;11268433;17.12.2015;10666;10890418;2170678;10962922;;/upload/iblock/21f/21f72c3c67abfddc7102330865197b51.jpg
11268679;Арчи;11268679;14.07.2017;10687;10890412;2757427;10963120;;/upload/iblock/7a5/7a51fb3fa040298c9145d4a6586e43c2.jpg
11269117;Бутч;11269117;10.12.2015;10687;10890412;1207375;10963309;;/upload/iblock/84c/84c78b81e75a6477ceec2d4363c91d75.jpg
11269117;Бутч;11269117;10.12.2015;10687;10890412;1207375;10963309;;/upload/iblock/5b9/5b928bd1f561d347da2addaa161cf742.jpg
11270584;Люцифер;11270584;02.02.2016;10672;10890412;86756;10963000;;/upload/iblock/aca/aca3717628fd4891ee56e8e0056b525a.jpg
11270587;Бонифаций;11270587;22.06.2014;10687;10890412;319424;10963120;;/upload/iblock/e51/e51f87cb59f53144ad3075be2926b433.jpg
11270605;Черри;11270605;07.01.2009;10672;10890418;1577619;10962973;;
11270893;Барбариска;11270893;14.05.2016;10666;10890418;319424;10962928;;/upload/iblock/8cd/8cd66f11e611e5d962ee7f66bec04816.jpg
11271319;Василиса;11271319;18.01.2017;10666;10890418;319424;10962928;;/upload/iblock/0e3/0e31e89f84efe9b702db55b4c3713acd.jpg
11271439;Барсик;11271439;10.06.2012;10672;10890412;1802742;10962961;;/upload/iblock/29b/29b6e0512788b1f44470e57b7f01893f.jpg
11271637;Беназир;11271637;10.01.2012;10687;10890412;1802742;10963333;;/upload/iblock/6a4/6a4b278da61ec2f006f648899e5070b6.jpg
11271841;Таша ;11271841;01.07.2017;10693;10890418;1802742;10963357;;/upload/iblock/af4/af4a9a9bbb82ccbec4aef500b758be42.jpg
11272300;щейла;11272300;11.02.2017;10687;10890418;2193264;10963315;;/upload/iblock/a9f/a9f8f5e495b30197fc4b23cef1b9c5b8.jpg
11273128;Саша;11273128;15.03.2015;10672;10890418;575730;10962985;;/upload/iblock/783/78316fdde2bf979a86cc152671291ed4.jpg
11273773;Степашка;11273773;12.05.2017;10666;10890412;2350233;10962922;;/upload/iblock/d5c/d5c83e6ac8a2928693a5c3f08f0aecfa.jpg
11273905;Митя;11273905;25.09.2013;10672;10890412;2350233;10962985;;
11274037;Кекс;11274037;01.03.2011;10672;10890412;2350233;11142;Дворовый кот;
11274127;Туся;11274127;13.06.2011;10672;10890418;185686;10963042;;/upload/iblock/2c8/2c891b81a297cecd99f823f200ec54fc.jpg
11274199;Саша;11274199;01.06.2005;10681;10890412;249820;11142;ДУРНОКОТ;/upload/iblock/a98/a98856594805b343f74d4d62eb71ce12.jpg
11274199;Саша;11274199;01.06.2005;10681;10890412;249820;11142;ДУРНОКОТ;/upload/iblock/e77/e7772963d3b60202784c3a5ba45a0917.jpg
11274289;Торри;11274289;15.07.2012;10672;10890412;185686;10962985;;/upload/iblock/ec6/ec6b166a849d61323b869d97807741db.jpg
11274826;Бусинка;11274826;;10672;10890418;2758384;10962970;;/upload/iblock/481/481de0920cba4000d328cb9532ec1ea9.jpg
11275096;Мехти;11275096;26.01.2016;10687;10890412;2756131;11142;Помесь;/upload/iblock/fb4/fb47f6b47e8afbd6d6782f94d4b926ec.jpg
11275159;рыбы;11275159;;10702;;2453899;;гуппи, данио, сом, боция;
11275204;Демьян ;11275204;08.12.2014;10672;10890412;2643337;10962970;;
11275426;Фокс;11275426;10.11.2015;10672;10890412;311634;10962970;;
11275453;Марта;11275453;09.03.2011;10672;10890418;2648667;10962973;;
11275495;Хорс;11275495;23.09.2014;10672;10890412;2648667;10962973;;
11275615;Манюша;11275615;25.08.2017;10666;10890418;2619185;10962928;;/upload/iblock/61d/61db5bca46f1638991f88ee1c03a700d.jpg
11275615;Манюша;11275615;25.08.2017;10666;10890418;2619185;10962928;;/upload/iblock/873/8734cd1ed2cce532237241a5eeea4cb5.jpg
11275678;Бусинка;11275678;09.05.2009;10672;10890418;2619185;10962973;;/upload/iblock/498/498b3d14449bb3f63977f56d5fdb02c8.jpg
11275735;Моника ;11275735;25.06.2017;10687;10890418;2556183;10963237;;/upload/iblock/2f5/2f5f7a3dca5177e9d92fb452c46f3719.jpg
11275786;Лана;11275786;09.07.2016;10672;10890418;569793;10962973;;/upload/iblock/182/18239403453bd00a1a7e197b4cb11cd1.jpg
11275786;Лана;11275786;09.07.2016;10672;10890418;569793;10962973;;/upload/iblock/cbd/cbdb71d0e12a788c2c19095f54418ad2.jpg
11276095;Диля;11276095;07.03.2009;10687;10890418;2372945;10963270;;/upload/iblock/fcb/fcb4ad87cb8682b610b4ea5bf11ed3a1.jpg
11276161;Алиса;11276161;02.08.2016;10687;10890418;2372945;10963222;;/upload/iblock/04b/04bd8d4aa91d956999a7d5e3d0d125ae.jpg
11276248;Максим;11276248;10.01.2017;10687;10890412;2372945;11142;Испанский Мастиф;/upload/iblock/a1a/a1abedd8ab54905882db2ac836c0766d.jpg
11276467;Шаня;11276467;05.12.2012;10666;10890418;2211636;10962940;;
11276479;Роберт;11276479;05.12.2014;10666;10890412;2211636;10962940;;
11276920;Симба;11276920;06.11.2013;10672;10890412;280507;10962943;;/upload/iblock/761/761eeeffef2094df5b8cb1b4e915f55a.jpg
11276920;Симба;11276920;06.11.2013;10672;10890412;280507;10962943;;/upload/iblock/583/5834cc5d8af646ab54acb950ac1b34c5.jpg
11277523;Теодор;11277523;01.04.2017;10666;;2598813;;;/upload/iblock/90e/90eba847eeb069db8e8efa0b1cf5536a.jpg
11277700;Джокер;11277700;07.09.2017;10672;10890412;2629625;10963048;;/upload/iblock/1da/1da5780e4a365d741a4d1dd2462f2b61.jpg
11277700;Джокер;11277700;07.09.2017;10672;10890412;2629625;10963048;;/upload/iblock/494/4946edbf41ea0d6363f1c7569928a129.jpg
11279875;белый ;11279875;01.05.2017;10672;10890412;2758579;11142;весла ухая;/upload/iblock/803/803ef5d57352836a40c64a28530daa9d.jpg
11281438;Лилу;11281438;25.08.2015;10672;10890418;2162454;10962976;;/upload/iblock/af0/af06b5d2bef2a7ded57f66593627c339.jpg
11281462;Кузьма;11281462;05.05.2014;10672;10890412;2162454;10962943;;/upload/iblock/57d/57db36ecfd637834063aaef9d02ba33e.jpg
11281855;Тихон;11281855;10.09.2012;10672;10890412;73858;10963048;;/upload/iblock/672/672343f667098573098104571d5b474b.jpg
11281864;Шульц;11281864;31.10.2016;10666;10890412;2319509;10962913;;/upload/iblock/f1c/f1c537ac50173530c4d0f523fbdafb90.jpg
11282038;Фред;11282038;11.09.2017;10672;10890412;2319509;10963009;;/upload/iblock/1a4/1a4324b23e022265d25420d278031aef.jpg
11282050;Тимоша;11282050;06.04.2017;10672;10890412;1971256;10962976;;
11282860;Прохор;11282860;25.08.2009;10672;10890412;175741;10963027;;
11283202;Сёма ;11283202;01.05.2012;10687;10890412;2581709;10963120;;/upload/iblock/4e3/4e356215a2d9f073b53050780a83774f.jpg
11284468;Нюша;11284468;17.10.2013;10687;10890418;2680915;10963309;;
11285200;Армани;11285200;12.08.2013;10687;10890412;2513761;10963120;;
11285236;Мери ;11285236;18.08.2013;10672;10890418;2513761;10962961;;
11285767;Муся;11285767;06.12.2017;10672;10890418;548804;10962973;;
11288770;алмаз;11288770;;10687;10890412;2757925;10963231;;
11288962;Сири;11288962;20.02.2017;10672;10890418;1910470;10963030;;/upload/iblock/06a/06ae2bfd3e189e7eacec05efad7e1e37.jpg
11289673;Соня ;11289673;11.05.2016;10672;10890418;2629213;10962973;;/upload/iblock/e90/e90d813920cac8ce1608088d18b96e65.jpg
11289673;Соня ;11289673;11.05.2016;10672;10890418;2629213;10962973;;/upload/iblock/7a3/7a33c02c4358c2254bd439c5762d0b78.jpg
11291836;Барон;11291836;08.05.2008;10672;10890412;2287683;10963012;;/upload/iblock/67c/67c2b4f415026e3fab4777bc8eb4f1ce.jpg
11291854;Креветка;11291854;23.10.2017;10672;10890418;2759839;;Канадский сфинкс ;/upload/iblock/8b0/8b00951c5a073539af25ce5f6a1fdd20.jpg
11291869;Лада;11291869;13.02.2011;10687;10890418;2514009;10963120;;/upload/iblock/b5c/b5cdee8e8345c4777a18b6de33cb1e6a.jpg
11291872;Элпис;11291872;06.07.2016;10687;10890412;2287683;10963105;;/upload/iblock/71f/71f170684fc2bd94b9a4d637d0a07102.jpg
11291932;Урсик;11291932;03.04.2015;10672;10890412;2514009;10962943;;/upload/iblock/90f/90f333a7ee2a0119249e23b1387d4db7.jpg
11294038;Космос;11294038;14.08.2017;10687;10890412;2717140;10963222;;/upload/iblock/e99/e9989327dddc57c5a183e0400e128396.jpg
11295067;Рыжик;11295067;03.10.2014;10672;10890412;2740903;10962994;;/upload/iblock/9d8/9d802ce62d40f0b5b7b13de49a83f409.jpg
11295133;Масик;11295133;15.08.2017;10672;10890412;2740903;10962994;;/upload/iblock/e2d/e2d48be87d66de024b61587fa15df23f.jpg
11295274;Лаки;11295274;15.08.2012;10687;10890412;2740903;11142;Дворняга;/upload/iblock/dab/dab7bcb257063bc0b2e2e4f3f88de401.jpg
11295871;Дейзи;11295871;22.11.2015;10687;10890418;180696;10963213;;/upload/iblock/d03/d034291ffb94e3770d5025704e1bdab7.jpg
11295985;Герда;11295985;08.03.2014;10693;10890418;180696;10963357;;/upload/iblock/96d/96ddb28b17b5ff4588351f32222e630b.jpg
11296099;Степа;11296099;09.11.2014;10693;10890412;180696;10963357;;/upload/iblock/554/554210cd9e53067bb89a7aeaf195e197.jpg
11296351;Найджел;11296351;25.08.2016;10687;10890412;588832;;Норвич терьер;
11296567;Рыбки;11296567;;10681;;180696;10963072;;/upload/iblock/a87/a874e95fada33821b3853eeaf8751abb.jpg
11296726;Эльза ;11296726;27.07.2017;10672;10890418;2575949;10962985;;
11298694;Флоки;11298694;03.02.2017;10672;10890412;2401347;10962976;;/upload/iblock/d19/d1991e7005a9978cb2960a5cdcfd2cee.jpg
11299369;Гаврош;11299369;18.02.2016;10687;10890412;270543;10963273;;/upload/iblock/5e2/5e2a71bc9494fd351f769ac73227a894.jpg
11299369;Гаврош;11299369;18.02.2016;10687;10890412;270543;10963273;;/upload/iblock/0db/0db4683c271a3434d20fdb461d609ed6.jpg
11299369;Гаврош;11299369;18.02.2016;10687;10890412;270543;10963273;;/upload/iblock/46e/46e0117c491f7fce54a635d8b352d73b.jpg
11300101;снежка;11300101;;10666;10890418;153855;10962931;;/upload/iblock/269/269da9aedb88aa9beec8f3b717a26193.jpg
11304610;Эльф;11304610;03.11.2016;10672;10890412;1407288;10963015;;
11305222;Джоник;11305222;01.01.2016;10687;10890412;2762425;10963309;;/upload/iblock/495/495644c99db873fe3cc2df617ed8f721.jpg
11306506;Рэди;11306506;25.03.2017;10687;10890412;2335995;10963237;;/upload/iblock/7a0/7a06364806e14bdbd3d00dd5f6762d4d.jpg
11306506;Рэди;11306506;25.03.2017;10687;10890412;2335995;10963237;;/upload/iblock/120/120a2b0a79a6d71f118c11531514e0d8.jpg
11307262;Tori;11307262;06.04.2015;10687;10890418;45889;10963138;;/upload/iblock/1ab/1ab13cd097f6b5f3b06225b5801c6e7c.jpg
11307523;Мистер Президент;11307523;11.07.2016;10672;10890412;2752000;11142;Домашний;/upload/iblock/606/606a8c086f5e11cc3d051197a5819834.jpg
11308303;Ричард ;11308303;01.11.2017;10672;10890412;2751508;10962976;;
11310055;Клепа;11310055;04.04.2014;10672;10890418;53723;10962943;;
11311753;Лоя;11311753;19.01.2015;10687;10890418;2763532;10963120;;/upload/iblock/07b/07be22da5979826f9fe5256e0ce011ba.jpg
11315221;Центик;11315221;18.02.2012;10687;10890412;146059;10963120;;/upload/iblock/eb3/eb30e6c9512696e9dd06c05045f28e94.jpg
11315221;Центик;11315221;18.02.2012;10687;10890412;146059;10963120;;/upload/iblock/4e4/4e48dda41e21746b6496b348c8e73051.jpg
11316499;Дуся;11316499;16.06.2016;10687;10890418;2760616;11142;Двортерьер;/upload/iblock/4ef/4ef15847a051c4077e03f532784fe553.jpg
11316499;Дуся;11316499;16.06.2016;10687;10890418;2760616;11142;Двортерьер;/upload/iblock/a5b/a5b1066e60c757a214234bd646ab6026.jpg
11317042;Герда;11317042;01.08.2017;10672;10890418;2439441;10962994;;/upload/iblock/073/0737577404281f317c5453de8e70568a.jpg
11318959;Кеша;11318959;20.05.2017;10672;10890412;2544017;10963048;;
11319070;Мася;11319070;16.06.2013;10672;10890418;2544017;10963006;;
11319679;хома;11319679;;10666;;2724763;10962937;;
11319694;Василиса;11319694;;10672;;262874;10962943;;
11319865;Дюша;11319865;06.04.2011;10672;10890418;332959;10963048;;
11319925;Дуся;11319925;17.08.2008;10687;10890418;332959;10963207;;
11320480;Семён ;11320480;06.12.2015;10672;10890412;2745706;10963048;;/upload/iblock/218/218432cd3a9e12114eba68f27c176ea7.jpg
